Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId,Cluster
156.0,Kalimantan Utara,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,156.0,3727,0
157.0,Kepulauan Riau,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,157.0,3728,0
158.0,Nusa Tenggara Barat,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,158.0,3729,0
159.0,Sumatera Selatan,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,159.0,3730,0
160.0,Sumatera Barat,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,160.0,3731,0
161.0,Sulawesi Utara,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,161.0,3732,0
162.0,Sumatera Utara,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,162.0,3733,0
163.0,Sulawesi Tenggara,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,163.0,3734,0
164.0,Sulawesi Selatan,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,164.0,3735,0
165.0,Sulawesi Tengah,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,165.0,3736,0
166.0,Lampung,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,166.0,3737,0
167.0,Riau,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,167.0,3738,0
168.0,Maluku Utara,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,168.0,3739,0
169.0,Maluku,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,169.0,3740,0
170.0,Papua Barat,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,170.0,3741,0
171.0,Papua,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,171.0,3742,0
172.0,Sulawesi Barat,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,172.0,3743,0
173.0,Nusa Tenggara Timur,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,173.0,3744,0
174.0,Gorontalo,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,174.0,3745,0
175.0,Indonesia,2020/03/06 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,175.0,3746,0
176.0,Aceh,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,176.0,3747,0
177.0,Bali,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,177.0,3748,0
178.0,Banten,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,178.0,3749,0
179.0,Kepulauan Bangka Belitung,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,179.0,3750,0
180.0,Bengkulu,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,180.0,3751,0
181.0,Daerah Istimewa Yogyakarta,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,181.0,3752,0
182.0,DKI Jakarta,2020/03/07 00:00:00+00,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.00000,0.00000,182.0,3753,0
183.0,Jambi,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,183.0,3754,0
184.0,Jawa Barat,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,184.0,3755,0
185.0,Jawa Tengah,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,185.0,3756,0
186.0,Jawa Timur,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,186.0,3757,0
187.0,Kalimantan Barat,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,187.0,3758,0
188.0,Kalimantan Timur,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,188.0,3759,0
189.0,Kalimantan Tengah,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,189.0,3760,0
190.0,Kalimantan Selatan,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,190.0,3761,0
191.0,Kalimantan Utara,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,191.0,3762,0
192.0,Kepulauan Riau,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,192.0,3763,0
193.0,Nusa Tenggara Barat,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,193.0,3764,0
194.0,Sumatera Selatan,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,194.0,3765,0
195.0,Sumatera Barat,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,195.0,3766,0
196.0,Sulawesi Utara,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,196.0,3767,0
197.0,Sumatera Utara,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,197.0,3768,0
198.0,Sulawesi Tenggara,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,198.0,3769,0
199.0,Sulawesi Selatan,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,199.0,3770,0
200.0,Sulawesi Tengah,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,200.0,3771,0
201.0,Lampung,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,201.0,3772,0
202.0,Riau,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,202.0,3773,0
203.0,Maluku Utara,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,203.0,3774,0
204.0,Maluku,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,204.0,3775,0
205.0,Papua Barat,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,205.0,3776,0
206.0,Papua,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,206.0,3777,0
207.0,Sulawesi Barat,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,207.0,3778,0
208.0,Nusa Tenggara Timur,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,208.0,3779,0
209.0,Gorontalo,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,209.0,3780,0
210.0,Indonesia,2020/03/07 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,210.0,3781,0
211.0,Aceh,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,211.0,3782,0
212.0,Bali,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,212.0,3783,0
213.0,Banten,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,213.0,3784,0
214.0,Kepulauan Bangka Belitung,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,214.0,3785,0
215.0,Bengkulu,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,215.0,3786,0
216.0,Daerah Istimewa Yogyakarta,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,216.0,3787,0
217.0,DKI Jakarta,2020/03/08 00:00:00+00,6.0,2.0,0.0,0.0,0.0,0.0,6.0,0.00000,0.00000,217.0,3788,0
218.0,Jambi,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,218.0,3789,0
219.0,Jawa Barat,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,219.0,3790,0
220.0,Jawa Tengah,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,220.0,3791,0
221.0,Jawa Timur,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,221.0,3792,0
222.0,Kalimantan Barat,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,222.0,3793,0
223.0,Kalimantan Timur,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,223.0,3794,0
224.0,Kalimantan Tengah,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,224.0,3795,0
225.0,Kalimantan Selatan,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,225.0,3796,0
226.0,Kalimantan Utara,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,226.0,3797,0
227.0,Kepulauan Riau,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,227.0,3798,0
228.0,Nusa Tenggara Barat,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,228.0,3799,0
229.0,Sumatera Selatan,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,229.0,3800,0
230.0,Sumatera Barat,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,230.0,3801,0
231.0,Sulawesi Utara,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,231.0,3802,0
232.0,Sumatera Utara,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,232.0,3803,0
233.0,Sulawesi Tenggara,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,233.0,3804,0
234.0,Sulawesi Selatan,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,234.0,3805,0
235.0,Sulawesi Tengah,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,235.0,3806,0
236.0,Lampung,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,236.0,3807,0
237.0,Riau,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,237.0,3808,0
238.0,Maluku Utara,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,238.0,3809,0
239.0,Maluku,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,239.0,3810,0
240.0,Papua Barat,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,240.0,3811,0
241.0,Papua,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,241.0,3812,0
242.0,Sulawesi Barat,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,242.0,3813,0
243.0,Nusa Tenggara Timur,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,243.0,3814,0
244.0,Gorontalo,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,244.0,3815,0
245.0,Indonesia,2020/03/08 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,245.0,3816,0
246.0,Aceh,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,246.0,3817,0
247.0,Bali,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,247.0,3818,0
248.0,Banten,2020/03/09 00:00:00+00,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,248.0,3819,0
249.0,Kepulauan Bangka Belitung,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,249.0,3820,0
250.0,Bengkulu,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,250.0,3821,0
251.0,Daerah Istimewa Yogyakarta,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,251.0,3822,0
252.0,DKI Jakarta,2020/03/09 00:00:00+00,16.0,10.0,0.0,0.0,0.0,0.0,16.0,0.00000,0.00000,252.0,3823,0
253.0,Jambi,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,253.0,3824,0
254.0,Jawa Barat,2020/03/09 00:00:00+00,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,254.0,3825,0
255.0,Jawa Tengah,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,255.0,3826,0
256.0,Jawa Timur,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,256.0,3827,0
257.0,Kalimantan Barat,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,257.0,3828,0
258.0,Kalimantan Timur,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,258.0,3829,0
259.0,Kalimantan Tengah,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,259.0,3830,0
260.0,Kalimantan Selatan,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,260.0,3831,0
261.0,Kalimantan Utara,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,261.0,3832,0
262.0,Kepulauan Riau,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,262.0,3833,0
263.0,Nusa Tenggara Barat,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,263.0,3834,0
264.0,Sumatera Selatan,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,264.0,3835,0
265.0,Sumatera Barat,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,265.0,3836,0
266.0,Sulawesi Utara,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,266.0,3837,0
267.0,Sumatera Utara,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,267.0,3838,0
268.0,Sulawesi Tenggara,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,268.0,3839,0
269.0,Sulawesi Selatan,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,269.0,3840,0
270.0,Sulawesi Tengah,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,270.0,3841,0
271.0,Lampung,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,271.0,3842,0
272.0,Riau,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,272.0,3843,0
273.0,Maluku Utara,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,273.0,3844,0
274.0,Maluku,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,274.0,3845,0
275.0,Papua Barat,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,275.0,3846,0
276.0,Papua,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,276.0,3847,0
277.0,Sulawesi Barat,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,277.0,3848,0
278.0,Nusa Tenggara Timur,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,278.0,3849,0
279.0,Gorontalo,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,279.0,3850,0
280.0,Indonesia,2020/03/09 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,280.0,3851,0
281.0,Aceh,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,281.0,3852,0
282.0,Bali,2020/03/10 00:00:00+00,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,282.0,3853,0
283.0,Banten,2020/03/10 00:00:00+00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,283.0,3854,0
284.0,Kepulauan Bangka Belitung,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,284.0,3855,0
285.0,Bengkulu,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,285.0,3856,0
286.0,Daerah Istimewa Yogyakarta,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,286.0,3857,0
287.0,DKI Jakarta,2020/03/10 00:00:00+00,23.0,7.0,0.0,0.0,0.0,0.0,23.0,0.00000,0.00000,287.0,3858,0
288.0,Jambi,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,288.0,3859,0
289.0,Jawa Barat,2020/03/10 00:00:00+00,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00000,0.00000,289.0,3860,0
290.0,Jawa Tengah,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,290.0,3861,0
291.0,Jawa Timur,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,291.0,3862,0
292.0,Kalimantan Barat,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,292.0,3863,0
293.0,Kalimantan Timur,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,293.0,3864,0
294.0,Kalimantan Tengah,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,294.0,3865,0
295.0,Kalimantan Selatan,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,295.0,3866,0
296.0,Kalimantan Utara,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,296.0,3867,0
297.0,Kepulauan Riau,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,297.0,3868,0
298.0,Nusa Tenggara Barat,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,298.0,3869,0
299.0,Sumatera Selatan,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,299.0,3870,0
300.0,Sumatera Barat,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,300.0,3871,0
301.0,Sulawesi Utara,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,301.0,3872,0
302.0,Sumatera Utara,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,302.0,3873,0
303.0,Sulawesi Tenggara,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,303.0,3874,0
304.0,Sulawesi Selatan,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,304.0,3875,0
305.0,Sulawesi Tengah,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,305.0,3876,0
306.0,Lampung,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,306.0,3877,0
307.0,Riau,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,307.0,3878,0
308.0,Maluku Utara,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,308.0,3879,0
309.0,Maluku,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,309.0,3880,0
310.0,Papua Barat,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,310.0,3881,0
311.0,Papua,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,311.0,3882,0
312.0,Sulawesi Barat,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,312.0,3883,0
313.0,Nusa Tenggara Timur,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,313.0,3884,0
314.0,Gorontalo,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,314.0,3885,0
315.0,Indonesia,2020/03/10 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,315.0,3886,0
316.0,Aceh,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,316.0,3887,0
317.0,Bali,2020/03/11 00:00:00+00,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.00000,0.00000,317.0,3888,0
318.0,Banten,2020/03/11 00:00:00+00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00000,0.00000,318.0,3889,0
319.0,Kepulauan Bangka Belitung,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,319.0,3890,0
320.0,Bengkulu,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,320.0,3891,0
321.0,Daerah Istimewa Yogyakarta,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,321.0,3892,0
322.0,DKI Jakarta,2020/03/11 00:00:00+00,29.0,6.0,2.0,2.0,0.0,0.0,27.0,0.00000,7.00000,322.0,3893,0
323.0,Jambi,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,323.0,3894,0
324.0,Jawa Barat,2020/03/11 00:00:00+00,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.00000,0.00000,324.0,3895,0
325.0,Jawa Tengah,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,325.0,3896,0
326.0,Jawa Timur,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,326.0,3897,0
327.0,Kalimantan Barat,2020/03/11 00:00:00+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,327.0,3898,0
